id_tin_đăng,URL,Mã tin,Tên xe,Mô tả,Năm sản xuất,Giá (triệu VND),Số Km đã đi,Dung tích động cơ (lít),Tiêu thụ nhiên liệu sạch,Số cửa sạch,Số chỗ ngồi sạch,id_xuất_xứ,id_tình_trạng,id_dòng_xe,id_màu_ngoại_thất,id_màu_nội_thất,id_hệ_thống_nạp,id_hộp_số,id_dẫn_động,id_loại_nhiên_liệu,id_hãng,id_phân_khúc
29780,https://bonbanh.com/xe-mitsubishi-attrage-1.2-cvt-2022-4927870,4927870,Xe Mitsubishi Attrage 1.2 CVT 2022,"* Mitsubishi Attrage AT New - Nhập khẩu Thái Lan*- Sedan 5 chỗ, tự động, Máy xăng, tiết kiệm nhiên liệu, trang bị tiện nghi đầy đủ, Đèn Led, Màn hình DVD-Camera de, Ghế da,..- 3 Màu: Trắng, Xám, Đỏ- Hỗ trợ giảm ngay 100% trước bạ, cùng nhiều quà tặng hấp dẫn khác,....- Thích hợp mua đi gia đình, chạy kinh doanh dịch vụ- Hỗ trợ vay Ngân hàng đến 85% giá trị xe, thời gian 8 năm-> Chỉ cần trả trước từ 130tr là có thể sở hữu 1 chiếc xe tiện nghi, góp mỗi tháng chỉ 6tr7*Vẫn còn Khuyến Mãi giá tốt nhất xin liên hệ ngay Ms. Hà",2022,442.0,0.0,1.2,5.0,4.0,5.0,2,1,7,17,16,750,4,4,4,61,393
29781,https://bonbanh.com/xe-kia-morning-mt-2011-4927875,4927875,Xe Kia Morning MT 2011,"Chính chủ cần bán Morning 2011 , trắng xịn .Xe còn hoạt động hoàn hảo : máy êm , điều hoà rét , côn số nhẹ . Bốn lốp mới tinh , đang kiểm dài .Cam kết : Xe không đâm đụng , không ngập nướcQuý khách quan tâm , vui lòng liên hệ để biết thêm thông tin chi tiết .",2011,123.0,100000.0,,5.0,4.0,5.0,1,2,5,11,9,341,3,4,4,44,257
29782,https://bonbanh.com/xe-suzuki-xl7-1.5-2020-4927880,4927880,Xe Suzuki XL7 1.5 2020,Phúc Lâm auto Chào bánXL7 1.5 sx 2020Odo 2v5 kmCam kết ko đâm đụngKo ngập nướcGiá còn thương lượng,2020,532.0,25000.0,,,4.0,7.0,2,2,6,14,9,341,4,4,4,78,510
29783,https://bonbanh.com/xe-honda-civic-2.0-at-2008-4927881,4927881,Xe Honda Civic 2.0 AT 2008,"Bán Honda Civic 2.0 đời 2008. Xe gia đình ít đi, nội thất còn mới.Xe đã lắp thêm nhiều đồ ( độ âm thanh, cảm biến áp suất lốp, cảm biến va chạm, màn hình DVD, gương cụp tự động, mới thay lốp, có lốp dự phòng). XE đăng ký chính chủ, chắc chắn, máy khỏe. Cần bán cho người tiêu dùng",2008,285.0,130000.0,2.0,9.0,4.0,5.0,1,2,7,16,16,341,4,4,4,34,161
29784,https://bonbanh.com/xe-ford-ecosport-titanium-1.5l-at-2018-4927884,4927884,Xe Ford EcoSport Titanium 1.5L AT 2018,"FORD ECOSPORT TITANIUM 1.5L AT- Sản xuất: 2018- Màu: ĐỎ- ODO: 40.000 km (chuẩn bao test)• THÔNG TIN TỔNG QUAN:- Xe 1 chủ biển SG, full bảo dưỡng hãng- Xe như mới- Xe đã được trang bị thêm nhiều options cần thiết: DVD, cam 360, cam de, cam hành trình, phim cách nhiệt, lót sàn,...✓ Xin quý khách vui lòng liên hệ xem xe và thương lượng trực tiếp để mua được chiếc xe chất lượng và giá tốt!!!",2018,469.0,40000.0,,6.0,5.0,5.0,1,2,6,17,16,341,4,4,4,26,125
29785,https://bonbanh.com/xe-mazda-3-luxury-1.5at-2022-4927898,4927898,Xe Mazda 3 Luxury 1.5AT 2022,"Mazda 3 Luxury 1.5AT 2022. Odo 2v3km. Đki 1 chủ sử dụng từ mới, xe cực đẹp, máy số keo chỉ zin nguyên bản tuyệt đối..sơn zin 95%, lốp theo xe cả dàn cực mới- Cam kết chất lượng xe: Không đâm va, tai nạn, ngập nước, thuỷ kích.. bằng văn bản- Cam kết pháp lí: Không phạt nguội, tranh chấp, đủ điều kiện sang tên đổi biển- Hỗ trợ bank 70% giá trị xe, lãi suất ưu đãi- Bao check toàn quốcQuý khách quan tâm vui lòng liên hệ trực tiếp để nhận giá ưu đãi và lái trải nghiệm Miễn Phí!",2022,639.0,23000.0,,6.0,4.0,5.0,1,2,7,11,16,789,4,4,4,55,323
29786,https://bonbanh.com/xe-toyota-innova-2.0e-2016-4927907,4927907,Xe Toyota Innova 2.0E 2016,315Tr Toyota Innova 2016 2.0E Bản Thiếu Xe Máy Zin - Phanh ABS - Túi Khí - 3 Dàn LạnhXe Không Tại Nạn Không Ngập Nước Chất Lượng Xe Còn Rất Tốt Đi Êm Ái LH Thái Bình,2016,315.0,10000.0,,8.0,4.0,8.0,1,2,6,11,6,341,3,5,4,83,543
29787,https://bonbanh.com/xe-toyota-innova-2.0e-2016-4927928,4927928,Xe Toyota Innova 2.0E 2016,295Tr Toyota Innova 2016 2.0E Bản Thiếu Máy Zin - Phanh ABS - Túi Khí - 3 Dàn Lạnh Xe Không Tại Nạn Không Ngập Nước Chất Lượng Xe Còn Rất Tốt Đi Êm Ái LH Thái Bình,2016,295.0,500000.0,,8.0,4.0,8.0,1,2,6,11,16,341,3,5,4,83,543
29788,https://bonbanh.com/xe-toyota-camry--1992-4927937,4927937,Xe Toyota Camry 1992,"Bạn hộ thầy xe Camry xuất Mỹ, đăng ký lần đầu 1999 tên tư nhân rất nguyên bản, số má, gầm bệ, điều hòa...trơn tru cho bạn nào đi chơi 30/4 (chơi xong bán lại có lời vì dòng này giữ giá tốt nhất). Đăng kiểm đến hết 02/7/2023. Đi sướng lắm mỗi tội hơi tốn xăng chút tầm 11l/100km. Xe đã thay thế nhiều đồ tốt.",1992,79.0,300000.0,,11.0,4.0,5.0,2,2,7,1,1,341,4,4,4,83,531
29789,https://bonbanh.com/xe-ford-ranger--2017-4927940,4927940,Xe Ford Ranger 2017,Cần bán for witrack 2017 màu đen bản 3.2L tên tư nhân biển hn xe đẹp vận hành ổn định mạnh mẽ,2017,595.0,70000.0,,8.0,5.0,5.0,2,2,1,16,9,341,4,6,1,26,136
29790,https://bonbanh.com/xe-hyundai-tucson-suv-2009-4927941,4927941,Xe Hyundai Tucson SUV 2009,"Chính chủ, nguyên bản, ko lỗi nhỏ, xe giữ cẩn thận công chức đi trong phố. Cho test thợ thoả mái. Lỗi trả lại. Chỉ bán cho người yêu xe",2009,250.0,170000.0,,9.0,5.0,5.0,2,2,6,4,7,673,4,1,4,37,204
29791,https://bonbanh.com/xe-daewoo-nubira-ii-1.6-2004-4927942,4927942,Xe Daewoo Nubira II 1.6 2004,Nhà e lên đời xe nên bánXe nubira 2004 còn đăng kiểm đến tháng 6Xe cực chất mua về chỉ việc điPhóng 120km thoải mái đầm xeE này gắn bó được 4 năm rồiXe 1 chủ từ đầuE dùng gia đình thôi k chuyênVĩnh tuy hà nội,2004,80.0,50000.0,1.6,8.0,4.0,5.0,1,2,7,14,6,341,3,4,4,19,99
29792,https://bonbanh.com/xe-kia-morning-van-1.0-at-2013-4927943,4927943,Xe Kia Morning Van 1.0 AT 2013,"Morning van sx 2013 dkld 2017, 1 chủ chị đi từ lúc mua. Xe nguyên bản zin đét 100%, sai tặng xe ạ. Xe đã độ đèn bi siêu sáng, màn hình, camera lùi, ghế bơm hơi, phanh ABS, túi khí đầy đủ ạ. Đi chắc nịch. Xe vừa đăng kiểm đc mấy hôm. Ae có nhu cầu ib e nhé. Xe chính chủ luôn ạ.",2013,202.0,69000.0,1.0,,5.0,2.0,2,2,9,11,16,341,4,4,4,44,257
29793,https://bonbanh.com/xe-ford-ranger-wildtrak-2.0l-4x4-at-2019-4927944,4927944,Xe Ford Ranger Wildtrak 2.0L 4x4 AT 2019,Xe gia đình cần bánCam kết không đâm đụng Check hãng thoải mái,2019,720.0,66000.0,2.0,,4.0,5.0,2,2,1,11,16,341,4,1,1,26,136
29794,https://bonbanh.com/xe-vinfast-lux_a_2.0-2.0-at-2020-4927945,4927945,Xe VinFast Lux A 2.0 2.0 AT 2020,"Lux A Base 2020 siêu lướt 11.000km!Xe đẹp xuất sắc, chủ cũ chỉ ngắm chứ ko đi Hỗ trợ trả góp ngân hàng, Bao check hãng toàn quốc!",2020,655.0,11000.0,2.0,7.0,4.0,5.0,1,2,7,16,16,341,4,6,4,85,566
29795,https://bonbanh.com/xe-kia-seltos-1.4-premium-2019-4927946,4927946,Xe Kia Seltos 1.4 Premium 2019,"#KIA #Seltos 1.4 Premium ; sản xuất 2020# ODO 2vạn3 km ; biển Sài Gòn# Chất lượng, Máy Móc Hộp Số Nguyên Bản , Sai Hoàn Tiền 100%",2019,692.0,23000.0,,,4.0,5.0,1,2,6,11,6,341,4,4,4,44,265
29796,https://bonbanh.com/xe-kia-morning--2011-4927948,4927948,Xe Kia Morning 2011,"(Mới về)Kia morning 2011 đăng ký tư nhân biển Vĩnh Phúc,mua của chính chủ,độ nhiều đồ:màn hình,cam lùi,đèn mới,khóa khiển.ghế da mới,nẹp đèn,nẹp chân kính...đăng kiểm đến 6/2023.máy chất,êm thút thít.côn số ngọt ngào,gầm chắc nịch,đã test chạy đường dài cao tốc,keo chỉ zin,thân vỏ đẹp.sơn mới cả xe,cấm lỗi.Giá 119tr(hỗ trợ hồ sơ,hỗ trợ trợ vận chuyển toàn quốc)kết bạn zalo để biết thêm chi tiết về xe.xem xe tại tp phủ lý hà nam",2011,119.0,16500.0,,6.0,4.0,5.0,1,2,5,14,16,673,3,4,4,44,257
29797,https://bonbanh.com/xe-hyundai-kona-2.0-at-2021-4927949,4927949,Xe Hyundai Kona 2.0 AT 2021,Xe dki 12/2021 chính chủ bao test hãng. Full lịch sử hãng,2021,590.0,35000.0,2.0,,5.0,5.0,1,2,4,11,11,341,4,4,4,37,190
29798,https://bonbanh.com/xe-kia-cerato-2.0-premium-2019-4927952,4927952,Xe Kia Cerato 2.0 premium 2019,Phúc Lâm autoChào bánKia cerato 2.0 sx 2019 AT premiumOdo 4v5 1 chủ từ mớiCam kết ko đâm đụng Ko ngập nướcGiá còn thương lương,2019,555.0,45000.0,,,4.0,5.0,1,2,7,11,9,341,4,4,4,44,249
29799,https://bonbanh.com/xe-hyundai-creta-1.5-at-tieu-chuan-2023-4927953,4927953,Xe Hyundai Creta 1.5 AT Tiêu Chuẩn 2023,"HYUNDAI CRETA 2023 - Sẵn xe GIAO NGAY tất cả các màu Nhập khẩu nguyên chiếc từ Indo , động cơ 1.5 số tự động tiết kiệm nhiên liệu• Hỗ trợ vay lên đến 85% giá trị xe KHÔNG cần chứng minh thu nhập, thụ tục nhanh gọn , KHÔNG cần mua bảo hiểm nhân thọ• Hỗ trợ đăng kí, đăng kiểm, giao xe các tỉnh• Liên hệ ngay để được hỗ trợ tốt nhất!",2023,610.0,0.0,,,5.0,5.0,2,1,6,11,16,341,4,4,4,37,174
29800,https://bonbanh.com/xe-toyota-yaris-1.3-at-2007-4927955,4927955,Xe Toyota Yaris 1.3 AT 2007,Yaris 1.3 sx 2007 Nhập nhật1 chủ từ mới Cam kêt ko đâm đụngKo ngập nướcGiá còn thương lượng,2007,260.0,75000.0,,,4.0,5.0,2,2,5,15,9,341,4,4,4,83,561
29801,https://bonbanh.com/xe-hyundai-creta-1.5-at-dac-biet-2023-4927956,4927956,Xe Hyundai Creta 1.5 AT Đặc Biệt 2023,"HYUNDAI CRETA 1.5 AT Đặc Biệt 2023 - Sẵn xe GIAO NGAY tất cả các màuNhập khẩu nguyên chiếc từ Indo , động cơ 1.5 số tự động tiết kiệm nhiên liệu• Hỗ trợ vay lên đến 85% giá trị xe KHÔNG cần chứng minh thu nhập, thụ tục nhanh gọn , KHÔNG cần mua bảo hiểm nhân thọ• Hỗ trợ đăng kí, đăng kiểm, giao xe các tỉnh• Liên hệ ngay để được hỗ trợ tốt nhất!",2023,655.0,0.0,,,5.0,5.0,2,1,6,11,16,341,4,4,4,37,174
29802,https://bonbanh.com/xe-nissan-navara--2013-4927967,4927967,Xe Nissan Navara 2013,"Gia đình không có nhu cầu sử dụng cần bán xe nissan navara XE, đăng ký 2014,tư nhân chính chủ, 45000km,trang bị fim cách nhiệt, màn hình Android, camera hành trình, camera de v.v...Cam kết không va chạm, không ngập nước, máy, số zin, xe đẹp nguyên bản, mới thay 4 vỏ bs,vừa đăng kiểm xong,giá còn thương lượng.",2013,390.0,45000.0,,7.0,4.0,5.0,2,2,1,15,6,153,4,5,1,62,425
29803,https://bonbanh.com/xe-toyota-fortuner-g-2013-4927972,4927972,Xe Toyota Fortuner G 2013,"Lên đời để lại cho ac một xe Toyota fortuner, xs 2013 một chủ mua từ đầu , xe gia đình sử dụng kỹ ko kinh doanh dịch vụ , xe zin nguyên bản đã vào màn hình Androi , về chỉ sử dụng , ac có nhu cầu sử dụng xin lh . Thanks ac đã xem tin ...",2013,535.0,0.0,,7.0,5.0,7.0,1,2,4,1,6,256,3,6,1,83,539
29804,https://bonbanh.com/xe-mercedes_benz-c_class-c300-amg-sx-2019-4927977,4927977,Xe Mercedes Benz C class C300 AMG sx 2019,"# ̂̀ ̂ 019 siêu lướt - ̀ Đen/ ̣̂ ̂́ ̂ ̂ ̂̃ ̂́ , ̣ ̛̉ ́ , , ̀ ̀ ̛́ , ̀ , đá cốp , tự động lùi chuồng ....- siêu lướt 9000 ̣ ̛̉ ̃ , ̂̃ ̛̣ 80% ́ ̣ - ̃ ̀ ̂́ , ̂́ ̂́ ̛ ̛̣ ̆̀ ̆ ̉ , đ ̂̀ ́ ̣",2019,1388.0,9000.0,,,4.0,5.0,1,2,7,16,10,341,4,6,4,58,348
29805,https://bonbanh.com/xe-mercedes_benz-e_class-e320-2003-4928009,4928009,Xe Mercedes Benz E class E320 2003,"Cần bán gấp mẹc cổ E320 nhập Đức nguyên chiếc có sấy ghế, ghế điện, cửa nóc, vô lăng chỉnh điện gật gù, số tự động máy V6 rất bốc và bền, nội thất ốp gỗ, không gian rất rộng rãi, giá chỉ nhô 200. Máy móc gầm khô đi không 1 tiếng kêu. Anh em mua đi sưu tầm rất ok hàng hiếm có trên thị trường. E ở Hà nội ae quan tâm alo nhé. Thanks",2003,222.0,0.0,,15.0,4.0,5.0,2,2,7,16,16,341,4,5,4,58,353
29806,https://bonbanh.com/xe-hyundai-tucson-2.0-ath-2016-4928018,4928018,Xe Hyundai Tucson 2.0 ATH 2016,"#Huyndai #Tucson 2.0 ATH full xăng sx 2016 nhập khẩu. Tư nhân biển HN đi 68.000km, lốp 4 quả mới tinh, sơ cua chưa hạ. Thân vỏ sơn xi đẹp nội thất zin.Phiên bản đặc biêt máy xăng nhập khẩu, trang bị cửa trời toàn cảnh, ghế da napa, ghế điện, điều hoà auto, đèn bi full net, màn hình 10in adroi, 8 túi khí, 4 ABS, khoá stat/stop..Chất lượng đảm bảo keo chỉ ,máy số, khung xương nguyên bản.",2016,655.0,65000.0,,6.0,4.0,5.0,2,2,6,16,6,401,4,4,4,37,204
29807,https://bonbanh.com/xe-ford-ranger-xls-2.2-at-2016-4928023,4928023,Xe Ford Ranger xls 2.2 at 2016,bán xls 2016 tự động đẹp gắt xe đi ít lên còn rất mới máy số nguyên rin ko đâm đụng ngập nước .đã có camera 360 màn hình hatexk nội thất tươi mớisơn xi bóng đẹp gầm bệ sáng choang . ai quan tâm thì alo ngay để dc gí tốt,2016,455.0,90000.0,,7.0,4.0,5.0,2,2,1,15,4,762,4,6,1,26,136
29808,https://bonbanh.com/xe-kia-sedona-at-2019-4928024,4928024,Xe Kia Sedona AT 2019,Bán xe. Kìa sedona máy dầu bản full cao cấp nhất xe chính chủ đi đúng cây số bao tét hãng bao thợ thỏa mái xe cam kết chính chủ cam kết không tai nạn không bơi lội . của điện cốp điện xe đi lại cục kỳ tiết kiệm . hình ảnh xe thay lời mô tả rất mong tiếp người thiện chí,2019,955.0,43000.0,,7.0,4.0,7.0,1,2,6,3,6,789,4,4,1,44,264
29809,https://bonbanh.com/xe-vinfast-lux_a_2.0-plus-2.0-at-2020-4928031,4928031,Xe VinFast Lux A 2.0 Plus 2.0 AT 2020,Xe gia đình sử dụng rất giữ gìn .xước 1 chút cánh lái .có thể check hãng và tiếp thợ để khách mua thoải mái nhất .Mời AcE đến xem xe và đi thử,2020,652.0,17000.0,2.0,8.0,4.0,5.0,1,2,7,14,10,716,4,6,4,85,566
29810,https://bonbanh.com/xe-toyota-yaris-1.3g-2014-4928032,4928032,Xe Toyota Yaris 1.3G 2014,"Em cần vốn kinh doanh nên bán nhanh chiếc xe quốc dân: Toyota Yaris 2014G.Thông tin xe:Xe trang bị động cơ: 1.3 (tiết kiệm nhiên liệu). Trang bị rất nhiều tính năng an toàn: chống bó phanh Abs, túi khí...Xe nhập khẩu nguyên chiếc từ Thái Lan.Xe cam kết mọi thứ nguyên zin. A/c nào có nhu cầu mua xe, em mời qua nhà xem xe trực tiếp và thương lượng giá.e cần bán nhanh nên chào giá bán nhanh, bao a chị check hãngE cảm ơn.",2014,385.0,53000.0,1.3,,5.0,5.0,2,2,5,11,8,341,4,4,4,83,561
29811,https://bonbanh.com/xe-kia-morning-lx-1.1-mt-2013-4928037,4928037,Xe Kia Morning LX 1.1 MT 2013,"morning sx 2013 Đăng ký tháng 11/2012Xe đẹp khung gầm không mục mọt đâm đụngMới đại tu máy gầm ,côn số hêta gần 30tr nên ae mua về an tâm chỵa đường xa ( đường trườg chỉ 4 lit/100km)",2013,145.0,0.0,1.1,,5.0,5.0,1,2,5,14,16,341,3,4,4,44,257
29812,https://bonbanh.com/xe-mercedes_benz-gls-450-4matic-2021-4928040,4928040,Xe Mercedes Benz GLS 450 4Matic 2021,"Mercedes_GLS450 sản xuất 2021 Đen/Kem up full Maybach GLS600. Mới lăn bánh 1,3 vạn km... Liên hệ em để trải nghiệm xe và nhận giá tốt nhất!Tất cả những xe bán ra tại showrrom đều được cam kết chất lượng dựa trên văn bản, hồ sơ pháp lý rõ ràng, bao check hãng hoặc bất kỳ cơ sở uy tín trên toàn quốc. Rất mong nhận được sự tín nhiệm và ủng hộ từ quý khách!",2021,4890.0,13000.0,3.0,,5.0,7.0,2,2,6,16,6,341,4,3,4,58,366
29813,https://bonbanh.com/xe-ford-everest-4x4-tiatium-2018-4928041,4928041,Xe Ford Everest 4x4 Tiatium 2018,"FO.RD #Everest Titanium 4x4 2018ODO 64.000kmGốc SG ko tốn 20tr biển số✓Trang bị tính năng: Hỗ trợ đỗ xe chủ động, kiểm soát hành trình tự động, tự động phanh khẩn cấp✓Cửa sổ trời toàn cảnh Panorama✓Điều hoà 2 vùng độc lập 865trCam kết xe không đâm đụng thuỷ kíchHỗ trợ thu đổi xe bù trừ hợp lýHỗ chợ bank tối đaBảo hành chính hãng 12 tháng hoặc 12.000km về động cơ tuỳ điều kiện nào đến trước—————————————— 0️⃣3️⃣2️⃣7️⃣8️⃣8️⃣6️⃣2️⃣9️⃣7️⃣Zalo 0️⃣7️⃣0️⃣5️⃣5️⃣5️⃣2️⃣0️⃣8️⃣0️⃣Xem xe tại Ford An Lạc",2018,865.0,64000.0,,,4.0,7.0,2,2,6,11,16,341,4,1,1,26,127
29814,https://bonbanh.com/xe-landrover-range_rover_evoque-se-2022-4928046,4928046,Xe LandRover Range Rover Evoque SE 2022,Xe còn bảo hành chính hãng tới tháng 5/2027. Bão dưỡng free đến 65.000km hoặc tháng 5/2027 tuỳ theo điều kiện nào đến trước.,2022,3199.0,19000.0,2.0,9.0,5.0,5.0,2,2,6,17,16,341,4,3,4,46,280
29815,https://bonbanh.com/xe-toyota-prado-vx-2.7l-2018-4928049,4928049,Xe Toyota Prado VX 2.7L 2018,"Toyota Prado VX sx 2018 Đen/Kem. Xe một chủ từ đầu, nội thất còn mới, xe đi giữ gìn, odo 5 vạn km, biển Hà Nội, lốp theo xe còn nguyên.... Liên hệ em để trải nghiệm xe và nhận giá tốt nhất!Tất cả những xe bán ra tại showrrom đều được cam kết chất lượng dựa trên văn bản, hồ sơ pháp lý rõ ràng, bao check hãng hoặc bất kỳ cơ sở uy tín trên toàn quốc. Rất mong nhận được sự tín nhiệm và ủng hộ từ quý khách!",2018,1888.0,50000.0,2.7,,5.0,7.0,2,2,6,16,6,341,4,1,4,83,546
29816,https://bonbanh.com/xe-toyota-vios-1.5e-mt-2019-4928052,4928052,Xe Toyota Vios 1.5E MT 2019,Nhà e cần bán xe vios như hình. Đời 2019Số sàn : xe nhà mua mới ở hãng 1 chủ từ đầu. lh xem xe,2019,330.0,0.0,1.5,,4.0,5.0,1,2,7,3,6,341,3,4,4,83,558
29817,https://bonbanh.com/xe-kia-morning-sx-1.1-at-2008-4928055,4928055,Xe Kia Morning SX 1.1 AT 2008,"Chợ Ô tô Miền Nam mới về Kia Morning 2008 dk 2009 . Xe ko lỗi, máy chất, trang bị đầy đủ các tiện ích của dòng, nội ngoại thất còn rất đẹp. Cam kết xe chất lượng, không đâm đụng. Liên hệ ngay để xem xe",2008,185.0,0.0,1.1,,5.0,5.0,1,2,5,14,9,341,4,4,4,44,257
29818,https://bonbanh.com/xe-kia-morning-ex-2016-4928056,4928056,Xe Kia Morning EX 2016,"Kia Morning 2016 May 1.25 CcXe tư nhân,máy kim, Xe Đẹp Không Lỗi Lầm Xe tư nhân,máy kim phun,khung gầm chắc,máy ngon,máy móc êm điều hoà mát lạnh, khám dài lốp đẹp,Mới bảo dưỡng ae sẵn về đi",2016,150.0,0.0,1.25,,5.0,5.0,1,2,5,13,4,341,3,4,4,44,257
29819,https://bonbanh.com/xe-toyota-land_cruiser-4.6-v8-2020-4928057,4928057,Xe Toyota Land Cruiser 4.6 V8 2020,"Land cruiser vx 4.6 v8 sx 2020 , xe lăn bánh 4 vạn km . Tên công ty xuất hoá đơn 2tỷ Option: Camera 360, Chìa khóa thông minh, đề nổ Statop, Thảm Trải Sàn 6D, Fim Cách Nhiệt....✪ Cam kết không kinh doanh xe lỗi, không đâm đụng, không ngập nước.✪ Hỗ trợ vay trả góp từ 70% đến 80% giá trị xe lãi xuất thấp✪ Trao đổi và ký gửi xe của khách hàng✪ Tư vấn định giá xe giúp khách , Trải nhiệm lái thử xe",2020,4299.0,40000.0,4.6,,5.0,8.0,2,2,6,16,10,341,4,3,4,83,545
29820,https://bonbanh.com/xe-ford-focus-2.0-mt-2006-4928060,4928060,Xe Ford Focus 2.0 MT 2006,"Chợ Ô tô Miền Nam mới về Ford Focus 2006 2.0 cửa nốc máy số êm lên đầy đủ đồ chơi xe hết ủy quyền, trang bị đầy đủ các tiện ích của dòng. Cam kết xe chất lượng. Liên hệ ngay để xem xe",2006,148.0,0.0,2.0,,4.0,5.0,1,2,7,16,6,341,3,4,4,26,132
29821,https://bonbanh.com/xe-mercedes_benz-glc-300-4matic-2021-4928064,4928064,Xe Mercedes Benz GLC 300 4Matic 2021,"GLC300 4matic sx 2021 màu trắng nthat kem cực sang , Xe tên tư nhân chạy 1,7 vạn km.- Trang bị: Mâm đa chấu, đèn full led, loa bumester, cốp điện, nội thất cao cấp... ( hỗ trợ bank )✪ Cam kết không kinh doanh xe lỗi, không đâm đụng, không ngập nước.✪ Hỗ trợ vay trả góp từ 70% đến 80% giá trị xe lãi xuất thấp✪ Trao đổi và ký gửi xe của khách hàng✪ Tư vấn định giá xe giúp khách , Trải nhiệm lái thử xe",2021,2050.0,17000.0,2.0,,5.0,5.0,1,2,6,11,6,341,4,3,4,58,363
